pk,location_id,location_n,place,location,latitude,longitude,exact_coordinates,geometry,srid
d7f392339f1b1208760e17ccd0790dca,1234,1,,"Cerro Santa Lucía, by ""the flame of freedom""",-33.44,-70.64306,True,0101000020E6100000000000E027A951C0000000E051B840C0,4326
57d6da82e9a0eb5c05807a5d77ab8d6f,1235,1,,National Communications Company at Galería España,-33.439384,-70.64919,True,0101000020E6100000000000608CA951C0000000C03DB840C0,4326
bc4f20df851ab004416e969864888301,1236,1,,Colegio Latinoamericano de Integración,-33.439335,-70.60029,True,0101000020E6100000000000206BA651C0000000203CB840C0,4326
3b351f2ffcddc7662b64594b8886150a,1237,1,,cultural centre in Barrancas (now Pudahuel),-33.439278,-70.639755,True,0101000020E6100000000000C0F1A851C0000000403AB840C0,4326
d0bc69ef08aa05945ebef618c800f62e,1238,1,,Argentinian embassy,-33.43898,-70.63553,False,0101000020E610000000000080ACA851C00000008030B840C0,4326
d65c277b261a4581ef6948a5522cab96,1239,1,,building at Príncipe de Gales No.6445,-33.4389,-70.56505,False,0101000020E6100000000000C029A451C0000000E02DB840C0,4326
da78c6be0bdf193d673ad19000e62e3b,1240,2,,Defense Ministry,-33.43824,-70.640366,True,0101000020E6100000000000C0FBA851C00000004018B840C0,4326
fd228de9b231b229dbe2255ebb93403b,1241,4,,her family's house,-33.43783,-70.65045,False,0101000020E610000000000000A1A951C0000000E00AB840C0,4326
847adfc4d2b991bc12ba1bf7977873c6,1242,1,,corner of Calle Catedral and Calle Teatinos,-33.43781,-70.65552,True,0101000020E610000000000000F4A951C0000000200AB840C0,4326
5e5a9ee91d122034b5c1bce182ad3e1e,1243,1,,at the police apartment building on Calle Herrera between Calle Rosas and Calle Santo Domingo,-33.43774,-70.6779,True,0101000020E6100000000000C062AB51C0000000E007B840C0,4326
4298c2c667ddeb010a42853f0d54a25e,1244,1,,Calle Herrera between Rosas and Santo Domingo,-33.437706,-70.677895,True,0101000020E6100000000000A062AB51C0000000C006B840C0,4326
62dcd4baec99a821a81d97a925813819,1245,1,,crossing Calle Bulnes heading toward the Alameda,-33.43748,-70.67056,False,0101000020E610000000000080EAAA51C000000060FFB740C0,4326
820ef75e08fc1b25ed4014695242eac2,1246,1,,corner of Calle Nicaragua and Calle Estados Unidos,-33.437252,-70.737686,True,0101000020E61000000000004036AF51C0000000E0F7B740C0,4326
5add8ccace3055f543e42c71efd3807a,1247,1,,on way to Neptuno shantytown in Pudahuel,-33.43722,-70.72472,False,0101000020E6100000000000C061AE51C0000000E0F6B740C0,4326
324bf611239637a57250a54153561a2b,1248,1,,"Calle Obispo Donoso, Providencia neighborhood",-33.437016,-70.628784,False,0101000020E6100000000000003EA851C000000020F0B740C0,4326
41faf2ea334d10392635af336f449ff8,1249,1,,near Plaza Italia area,-33.43691,-70.63436,False,0101000020E61000000000006099A851C0000000A0ECB740C0,4326
dfa1db53ef8c8d25d3782a45f8dfa599,1250,1,,"intersection of Calle Los Aromos and Calle Loyola, Neptuno shantytown, Santiago",-33.436607,-70.722916,True,0101000020E61000000000004044AE51C0000000C0E2B740C0,4326
aba8723f3a506e8150f147a103e70d02,1251,2,,Institue for Neurosurgery,-33.43641,-70.62253,True,0101000020E610000000000080D7A751C000000040DCB740C0,4326
60d1e4a4afe96e2e8ad0d9a992e1a270,1252,1,,corner of Calle Santo Domingo and San Antonio in Santiago,-33.43591,-70.64868,True,0101000020E61000000000000084A951C0000000E0CBB740C0,4326
ea9cc01059abe56860a290eef95f4fb0,1253,2,,Mapocho River near Pio Nono Bridge,-33.43583,-70.63528,True,0101000020E610000000000060A8A851C000000040C9B740C0,4326
93152cbaf5aedd423487555926ad2fb2,1254,2,,"north bank of the Mapocho River, near the Purísima Bridge",-33.435276,-70.63886,False,0101000020E610000000000020E3A851C000000020B7B740C0,4326
05b20af46154a41e146a0aacd3aaec76,1255,1,,"Loreto Bridge, downtown Santiago",-33.43417,-70.6425,True,0101000020E6100000000000C01EA951C0000000E092B740C0,4326
5b4d8ec65952a193f7358cf3f6965dba,1256,1,,between Calle Andes and Calle General Barbosa,-33.434025,-70.68976,False,0101000020E61000000000000025AC51C0000000208EB740C0,4326
1074971241e9479e88b49969e01c8c0e,1257,1,,CELADE,-33.43378,-70.62011,True,0101000020E6100000000000E0AFA751C00000002086B740C0,4326
8e0370e4aa2fb3cf21859979649841af,1258,1,,Central market,-33.433674,-70.65095,True,0101000020E610000000000020A9A951C0000000A082B740C0,4326
748407bc23a027afe85262ce7101cd06,1259,1,,Central Market,-33.433674,-70.65095,True,0101000020E610000000000020A9A951C0000000A082B740C0,4326
77094a3f3a3ec1514cfe9cbb26d681f9,1260,1,,Providencia district (Av. Providencia casi esquina Av. Lyon),-33.4333,-70.6167,False,0101000020E61000000000000078A751C00000006076B740C0,4326
98da99b681442b65bc61f2c386a5586f,1261,2,,investigative police headquarters on Calle General Mackenna,-33.433205,-70.65698,True,0101000020E6100000000000000CAA51C00000004073B740C0,4326
1c21bcfde6f6dde8fbf93d37c38e30ac,1262,2,,investigative police headquarters on Calle General Mackenna in Santiago,-33.433163,-70.656654,False,0101000020E6100000000000A006AA51C0000000E071B740C0,4326
58c4ddfcef9c756b701314f8366d8532,1263,1,,intersection of Calle Alberto Magno and Manuel Montt in Santiago,-33.432854,-70.61766,True,0101000020E6100000000000C087A751C0000000C067B740C0,4326
3a0d182689856da7d98913ebf725dcb0,1264,1,,Calle Roberto del Río in the Providencia district,-33.432785,-70.59892,False,0101000020E6100000000000C054A651C00000008065B740C0,4326
2f9c7800fa2c3fc1345962232b8b840f,1265,1,,Santa María Clinic,-33.432682,-70.62836,True,0101000020E61000000000000037A851C00000002062B740C0,4326
337f030af3599255403d3e54a725086e,1266,1,,outisde preschool G-27 in the Teniente Merino shantytown,-33.4325,-70.76222,False,0101000020E610000000000040C8B051C0000000205CB740C0,4326
1b2d7b5267d8654c2e02c9fba30345a0,1267,1,,Avenida La Paz,-33.4323,-70.651634,True,0101000020E610000000000060B4A951C0000000A055B740C0,4326
7c7c2c7d728d7997fa96de105d605716,1268,1,,"intersection of Calle San Daniel and Calle La Estrella in Pudahuel, Santiago",-33.432297,-70.75063,True,0101000020E6100000000000600AB051C00000008055B740C0,4326
b9e4a205d3f224a7d6a1ab22bcd4dacf,1269,1,,"on the street, near the Mapocho station",-33.432243,-70.654465,True,0101000020E6100000000000C0E2A951C0000000C053B740C0,4326
bc4d221f5da03170ac2e998c7c518aa1,1270,1,,Bellavista neighborhood,-33.432156,-70.63634,False,0101000020E6100000000000C0B9A851C0000000E050B740C0,4326
3eb877a19a7b857c6f481e4abd8403b7,1271,3,,"""The Bachelor's House"" on Calle Bellavista",-33.43212,-70.63645,True,0101000020E6100000000000A0BBA851C0000000C04FB740C0,4326
c9b9200230bfaafda7d4d4eecc654904,1272,2,,On route to the Red Cross Clinic,-33.43167,-70.69505,False,0101000020E6100000000000C07BAC51C00000000041B740C0,4326
e77c8cbbfcabb4c40524d434ad197e4c,1273,1,,in the street of Providencia district,-33.43145,-70.60933,False,0101000020E610000000000040FFA651C0000000C039B740C0,4326
8286394da847d62a22384222b193be3d,1274,1,,"Calle Trieste, Recoleta area",-33.431396,-70.648636,False,0101000020E61000000000004083A951C00000000038B740C0,4326
01c7d7878a075e4050508ab3a0dc8789,1275,1,,Home (Marconi 280),-33.43125,-70.64319,True,0101000020E6100000000000002AA951C00000004033B740C0,4326
d0e58e63b49ded20c9c3a8db8fb3f5cc,1276,2,,northern bank of the Mapocho River opposite Calle Barnechea,-33.430607,-70.65773,False,0101000020E61000000000004018AA51C0000000201EB740C0,4326
9c4f17e73d635ac421f6dd90c7b79427,1277,2,,on the banks of the Mapocho River in Santiago,-33.430607,-70.65773,False,0101000020E61000000000004018AA51C0000000201EB740C0,4326
38cd3ba6509f890407875a351aba9dff,1278,2,,CNI facility in Calle Borgoño,-33.430157,-70.65548,True,0101000020E610000000000060F3A951C0000000600FB740C0,4326
6682b5265b0841764a977f4ed33fcac6,1279,2,NA Violence: either Killed or Suicide.,Manuel Rodríguez Bridge over the Mapocho River,-33.43015,-70.66051,True,0101000020E6100000000000C045AA51C0000000200FB740C0,4326
d5785aee1195ee72d7546c923fb0e4b7,1280,1,,Calle Santa Filomena in Santiago,-33.430122,-70.64309,False,0101000020E61000000000006028A951C0000000400EB740C0,4326
f8b2f42c0fde68961e7ed26d0ea07d77,1281,1,,Manuel Rodriguez Bridge over the Mapocho River,-33.43012,-70.66051,True,0101000020E6100000000000C045AA51C0000000200EB740C0,4326
484286cf41fb14064dfa3a8d6f414108,1282,1,,Mapocho River,-33.43012,-70.66051,False,0101000020E6100000000000C045AA51C0000000200EB740C0,4326
5617efa2d90223caea3322de8d2686ac,1283,1,,corner of Calle Eliodoro Yañez and Los Leones,-33.43001,-70.602844,True,0101000020E61000000000000095A651C0000000A00AB740C0,4326
03563f6962c39a228ea8e4b37de4b182,1284,1,,corner of Calle Teniente Cruz and Calle José Joaquín Pérez,-33.42993,-70.740715,True,0101000020E6100000000000E067AF51C00000000008B740C0,4326
4c322a71d2185f98424d13dfea546fac,1285,1,,corner of Calle Estados Unidos and Calle José Joaquín Pérez,-33.429726,-70.737755,True,0101000020E61000000000006037AF51C00000004001B740C0,4326
dbcef34012eafb788efeff06e9af8720,1286,2,,Las Siete Canchas,-33.429718,-70.72469,True,0101000020E61000000000006061AE51C00000000001B740C0,4326
57797ddbfb370ad8bf9b82a5e54a93af,1287,1,,"Calle Mapocho and Calle Ingeniero Lloyd in Quinta Normal, Santiago",-33.428276,-70.70535,True,0101000020E61000000000008024AD51C0000000C0D1B640C0,4326
2165b4bd6efa542f632a6c03bbc95aa4,1288,1,,corner of Antonio Varas and Providencia,-33.428013,-70.617355,True,0101000020E6100000000000C082A751C000000020C9B640C0,4326
e9d4062386c5640bf2b0ec5af91fb0b0,1289,1,,corner of Calle Antonio Varas and Providencia in Santiago,-33.427773,-70.6178,True,0101000020E6100000000000008AA751C000000040C1B640C0,4326
ff52ee641895b31423b98848221a1b82,1290,1,,near the corner of Calle Molina Levin and Calle Mapocho,-33.4276,-70.70896,False,0101000020E6100000000000A05FAD51C0000000A0BBB640C0,4326
32f27efb55e43ad28ce8d2f8bbf565f2,1291,1,,"Juan Antonio Ríos shantytown, Santiago",-33.42722,-70.66389,False,0101000020E6100000000000207DAA51C000000020AFB640C0,4326
3cde5cc28fcda4be384de41abc2ffc2c,1292,2,,Bulnes Bridge,-33.426575,-70.671425,True,0101000020E6100000000000A0F8AA51C0000000009AB640C0,4326
64b52e5c6776feaea671182f9149797c,1293,1,,Northern bank of the Mapocho River at the Bulnes Bridge,-33.426575,-70.671425,True,0101000020E6100000000000A0F8AA51C0000000009AB640C0,4326
d28da388dac51f9c2feac0b71775bf71,1294,5,,"Towards Avda. La Paz, unknown direction",-33.425613,-70.65123,False,0101000020E6100000000000C0ADA951C0000000807AB640C0,4326
a8889b732907800edc134c83adf18ee2,1295,3,,San Cristobal hill,-33.42528,-70.63333,True,0101000020E61000000000008088A851C0000000A06FB640C0,4326
5f4d6396fb2008248139fb8582a9fffe,1296,1,,"Agas supermarket, corner of Calle Manquehue and Calle Isabel La Católica in Santiago",-33.42521,-70.5636,True,0101000020E61000000000000012A451C0000000406DB640C0,4326
a2390911727d860abe8cee83ec85d159,1297,1,,Nueva Matucana shantytown,-33.4241,-70.6822,False,0101000020E610000000000020A9AB51C0000000E048B640C0,4326
950171581411a1dd3f61832b4991c308,1298,1,,Cerro Navia neighbourhood,-33.42389,-70.74139,False,0101000020E6100000000000E072AF51C00000000042B640C0,4326
bec546803d8e437c5ee8176a818b1be6,1299,1,,"Herminda de la Victoria shantytown, Santiago",-33.42389,-70.73278,False,0101000020E6100000000000E0E5AE51C00000000042B640C0,4326
51da95d7d088d7e2cbcb43a2bd7d4c94,1300,1,,"Lo Herminda del la Victoria shantytown, Cerro Navia",-33.42389,-70.73278,False,0101000020E6100000000000E0E5AE51C00000000042B640C0,4326
dfbe9e7a0a2024ff450c0b9f6ba17a53,1301,1,,"on the street near Maruri 695, Santiago",-33.42324,-70.65687,False,0101000020E6100000000000200AAA51C0000000C02CB640C0,4326
739348f0b2a476665a24c0e91c9b9740,1302,1,,intersection of Calle Mapocho and Calle Huelén,-33.42285,-70.74029,True,0101000020E6100000000000E060AF51C00000000020B640C0,4326
6ba1154f2d6c4f6605e814f9a9b9f852,1303,1,,"Endesa power station, Cierro Navia district",-33.42194,-70.73083,False,0101000020E6100000000000E0C5AE51C00000002002B640C0,4326
9bb7bf3ee67dc7ef748a8a4669dc1917,1304,1,,"Navia district, Santiago",-33.42166,-70.73469,False,0101000020E61000000000002005AF51C000000000F9B540C0,4326
e20f8b3eb91f3e0ed0da9de5e1e7b9b6,1305,2,,"Mapocho River, near the Pedro de valdivia Bridge",-33.42135,-70.61445,True,0101000020E61000000000002053A751C0000000C0EEB540C0,4326
49fec50f737f43b805bb41f71ae8712f,1306,1,,Carrascal,-33.421036,-70.70077,False,0101000020E610000000000060D9AC51C000000080E4B540C0,4326
ef821bd43c1d7c6bae1703e65d70cfda,1307,3,,Hospital José Joaquín Aguirre,-33.420486,-70.6532,True,0101000020E610000000000000CEA951C000000080D2B540C0,4326
243368aec48aa42e459cbf6c34f64e58,1308,1,,corner of Calle Profesor Fuentes Maturana and Catamarca in Santiago,-33.420414,-70.709045,True,0101000020E61000000000000061AD51C000000020D0B540C0,4326
3ffc60267e20913c5db903600c7b24bb,1309,1,,intersection of Calle Carrión and Calle Vivaceta,-33.419273,-70.66342,True,0101000020E61000000000008075AA51C0000000C0AAB540C0,4326
c97436b5fe908cdb65f4fe0d18200a1a,1310,1,,as he left a meeting of the Revolutionary Coordinating Body in Buenos Aires,-33.41925,-70.65879,False,0101000020E6100000000000A029AA51C000000000AAB540C0,4326
39aff7f59093603d7ba86b9fef096f4c,1311,1,,University of Chile medical school,-33.418972,-70.65549,True,0101000020E610000000000080F3A951C0000000E0A0B540C0,4326
6ae6d0173fabf76217b26c7e0a3fb32a,1312,1,,"Sara Gajardo shantytown, Santiago",-33.41833,-70.71944,False,0101000020E6100000000000400BAE51C0000000E08BB540C0,4326
9f00d43504952aedd8f30e72fde9a230,1313,2,,El Carmen canal near La Pirámide,-33.416965,-70.635254,False,0101000020E610000000000000A8A851C0000000205FB540C0,4326
a656ac2c40bec7b6631186046273d65d,1314,1,,corner of Calle Brangranza and Avenida Salvador Gutiérrez in Pudahuel,-33.416767,-70.75186,True,0101000020E6100000000000801EB051C0000000A058B540C0,4326
6d3ceee5fc8b6e484fd97aca38c7f09d,1315,1,,Intendente Saavedra shantytown in the Barrancas district,-33.41667,-70.72944,False,0101000020E610000000000020AFAE51C00000008055B540C0,4326
14cfc2daad52831091f6b18eb4e256f2,1316,2,,"Mapocho River, near the Oriente Bridge",-33.41583,-70.60722,True,0101000020E6100000000000C0DCA651C0000000E039B540C0,4326
bac439b1a04cc4fa9f64c9176b73b533,1317,1,,outside the clinic of the National Health Service on Calle Independencia,-33.415607,-70.65727,False,0101000020E6100000000000C010AA51C0000000A032B540C0,4326
7e26f0e51105661f2602a5b2e4f8110c,1318,1,,Roberto del Río Hospital,-33.41556,-70.65472,True,0101000020E6100000000000E0E6A951C00000002031B540C0,4326
314c1feab41a03534e959533bfac0bf6,1319,5,,Estadio Español (Spanish stadium),-33.41486,-70.57797,True,0101000020E610000000000080FDA451C0000000201AB540C0,4326
c32031cac3c835091ae207286ce02a6f,1320,1,,"corner of Calle 7 Oriente and Calle 6 Sure, Santiago",-33.4147,-70.70852,True,0101000020E61000000000006058AD51C0000000E014B540C0,4326
a730939104a759e543073795cb0b1a9a,1321,1,,On way home from Metropolitan Cemetery,-33.414696,-70.64909,False,0101000020E6100000000000C08AA951C0000000C014B540C0,4326
4bb43c36056b68ee2d1fe077f9fb4987,1322,2,,Command Center for Military Institutes,-33.41454,-70.584366,False,0101000020E61000000000004066A551C0000000A00FB540C0,4326
357d8784a62bd62fad8a07ebd6f1950a,1323,1,,friend's house in Carrascal area,-33.41434,-70.7167,False,0101000020E610000000000060DEAD51C00000002009B540C0,4326
e1efabc85c96fedfe62ba02fdfc03ee4,1324,2,,house of Machuca Muñoz,-33.413963,-70.70131,True,0101000020E610000000000040E2AC51C0000000C0FCB440C0,4326
a987907af3b0a6a1e0391f1a88b4c23d,1325,1,,"Home (Miguel de Atero 2715, Quinta Normal, Santiago)",-33.41396,-70.70131,True,0101000020E610000000000040E2AC51C0000000A0FCB440C0,4326
afbc5f7b3457fc3ea70a8f04fefd8e19,1326,1,,near the United States consulate,-33.412014,-70.604385,False,0101000020E610000000000040AEA651C0000000E0BCB440C0,4326
c1cbee53948ae2cd0487794ef3a6f729,1327,1,,Cosmocentro Apumanque in Santiago,-33.410107,-70.5678,True,0101000020E6100000000000E056A451C0000000607EB440C0,4326
35988c1ee357c23f37d393de17c04e3b,1328,1,,Avenida Chile in the area of Plaza Chacabuco,-33.40688,-70.65692,True,0101000020E6100000000000000BAA51C0000000A014B440C0,4326
64d4d669f77b2ad3651ed2d819459fb8,1329,2,,Fifth Police station (Plaza Chacabuco),-33.40688,-70.65692,True,0101000020E6100000000000000BAA51C0000000A014B440C0,4326
721527525a0eed17a9645db22a68ef44,1330,2,,First Police Station,-33.40688,-70.65692,True,0101000020E6100000000000000BAA51C0000000A014B440C0,4326
9fef8348a2b2a3b146b689c0534b6fce,1331,1,,Police station No.9,-33.406822,-70.65705,True,0101000020E6100000000000200DAA51C0000000C012B440C0,4326
2c00e945530e428873ade1b760938cf8,1332,2,,Chacabuco Plaza police station,-33.40639,-70.66083,False,0101000020E6100000000000004BAA51C0000000A004B440C0,4326
ef5df051747316cb14a4170f98ab846d,1333,1,,"on the street, Renca district",-33.40636,-70.728,False,0101000020E61000000000008097AE51C0000000A003B440C0,4326
47213f3a76608352dc53f9e5b41dd461,1334,2,,athletic field No.3,-33.40528,-70.72444,False,0101000020E6100000000000405DAE51C000000040E0B340C0,4326
6b79a2adc83e85f62331d2f74e3c9c99,1335,1,,Einstein shantytown in El Salto,-33.40528,-70.65028,False,0101000020E6100000000000409EA951C000000040E0B340C0,4326
6a24cb59fadf1139fe18ccbd297395ac,1336,1,,"corner of Calle General Velásquez and Calle Arturo Prat, Renca district",-33.404156,-70.71783,True,0101000020E6100000000000E0F0AD51C000000060BBB340C0,4326
51ac4b5b72911dbd5a5dd855ac1566de,1337,1,,Seventh Police Station,-33.40397,-70.70447,True,0101000020E61000000000000016AD51C000000040B5B340C0,4326
778cc317e128c04e7f3d2e2c78f01f61,1338,1,,"Oscar Bonilla shantytown, Santiago",-33.40306,-70.69194,False,0101000020E6100000000000C048AC51C00000008097B340C0,4326
5601129852d73777ccb8373d904b88dd,1339,1,,Calle Gabriel Palma,-33.402348,-70.646996,False,0101000020E61000000000006068A951C00000002080B340C0,4326
d12441d500307dea26678b6eb69803e7,1340,1,,Quinta Bella,-33.40222,-70.63639,False,0101000020E6100000000000A0BAA851C0000000007CB340C0,4326
f979ec27f0930b19b5074d78e9924cde,1341,1,,Vivaceta neighborhood,-33.4,-70.6775,False,0101000020E6100000000000205CAB51C00000004033B340C0,4326
ef5f2c9a747c7ace23b38e7b36ca87db,1342,1,,Sarmiento shantytown,-33.39944,-70.72861,False,0101000020E610000000000080A1AE51C0000000E020B340C0,4326
f4467f78565a0cf3b8e794778e1fff34,1343,2,,Sarmineto athlectic field,-33.39944,-70.72861,False,0101000020E610000000000080A1AE51C0000000E020B340C0,4326
0b847568a70c97e5aac0719526ea4fcd,1344,1,,Las Condes,-33.399014,-70.557304,False,0101000020E6100000000000E0AAA351C0000000E012B340C0,4326
e9c4ae83aa4bb44fc9819d9d6d88455a,1345,1,,Curacaví,-33.39772,-71.12752,False,0101000020E61000000000004029C851C000000080E8B240C0,4326
74da334b00b3e74168c4edb78a5bcafb,1346,1,,Curacaví police station,-33.39772,-71.12752,False,0101000020E61000000000004029C851C000000080E8B240C0,4326
1130aa57d5a62ab4b1e349003554ffdd,1347,1,,Calle Independencia,-33.396847,-70.67087,False,0101000020E610000000000080EFAA51C0000000E0CBB240C0,4326
059b7bef85d5ea0ef43d4a6480c4e730,1348,1,,On route to area of Avenida Independencia,-33.396847,-70.67087,False,0101000020E610000000000080EFAA51C0000000E0CBB240C0,4326
4000a4048e3dfd1bfe31d298da64a5b0,1349,1,,Conchalí municipal building,-33.396194,-70.671,True,0101000020E6100000000000A0F1AA51C000000080B6B240C0,4326
0ab0e4fcbafd48ef98664d45886e3d2d,1350,3,,Air Force hospital,-33.395477,-70.54821,True,0101000020E6100000000000E015A351C0000000009FB240C0,4326
0af286a5bb95517f5473c2160b0f6ad6,1351,5,,Air Force Hospital,-33.395477,-70.54821,True,0101000020E6100000000000E015A351C0000000009FB240C0,4326
9659bf7d89cc702d4af3d2ded696e9c0,1352,1,,Pasaje Lima in the Huamachuco No.2 shantytown,-33.394913,-70.69929,False,0101000020E610000000000020C1AC51C0000000808CB240C0,4326
1ffd590b3b87374d22d4be72717fa4c3,1353,2,,Station No.17,-33.394283,-70.5539,True,0101000020E61000000000002073A351C0000000E077B240C0,4326
5630fea4dff5eccd3ede4395cc81b357,1354,2,,Tweltfth station,-33.394276,-70.55387,True,0101000020E6100000000000A072A351C0000000A077B240C0,4326
0e7e54f6e38cdc0c06410a421c362f07,1355,1,,"near the corner of Calle Zapadores and Recoleta, Santiago",-33.390938,-70.64245,False,0101000020E6100000000000E01DA951C0000000400AB240C0,4326
aa1133f545f0af0e7a6dda435fcd1494,1356,2,,Conchalí checkpoint,-33.39002,-70.65995,False,0101000020E6100000000000A03CAA51C000000020ECB140C0,4326
f09dc6d97d31d38d83bffdb39e50ec9d,1357,1,,"Parents' home on Avenida El Bosque, Conchalí",-33.387676,-70.65955,False,0101000020E61000000000002036AA51C0000000609FB140C0,4326
89c718297351d467338a4965d9e43f17,1358,1,,land occupation site in Conchalí,-33.384705,-70.68001,False,0101000020E61000000000004085AB51C0000000003EB140C0,4326
ee6eb7fdd74a7c66ae864efdf8c2888b,1359,2,,Intersection of Calle Tabancura and Avenida Kennedy,-33.383663,-70.53468,True,0101000020E61000000000004038A251C0000000E01BB140C0,4326
525b265790f2e978f7decf95ab9d3a1e,1360,1,,"El Bosque No.1 shantytown, Santiago",-33.37694,-70.63111,False,0101000020E61000000000002064A851C0000000A03FB040C0,4326
bbf0cffa3fc84a17f554331699af2516,1361,1,,On route to El Bosque No.1 shantytown,-33.37694,-70.63111,False,0101000020E61000000000002064A851C0000000A03FB040C0,4326
d7d68e8bbb68d63b6c97b6d53f75bc1e,1362,1,,Nueva Illusión shantytown located at El Cortijo on the Panamerican highway north,-33.376385,-70.69037,False,0101000020E6100000000000002FAC51C0000000602DB040C0,4326
a67adac7927b14a965a94e12693a1b53,1363,1,,El Cortijo shantytown,-33.37611,-70.68944,False,0101000020E6100000000000C01FAC51C00000006024B040C0,4326
9ec1388608046d5312d9d661dbca204d,1364,1,,"April 16 shantytown, Conchalí district",-33.37444,-70.66889,False,0101000020E610000000000020CFAA51C0000000A0EDAF40C0,4326
6f1a562584b03c809f24552996982f37,1365,2,,"Américo Vespucio (3,600 elevation)",-33.37389,-70.71361,False,0101000020E6100000000000C0ABAD51C0000000A0DBAF40C0,4326
0a8fc844220af02b8dbeb4f0b048d1ba,1366,1,,area of Quilicura,-33.36667,-70.73333,False,0101000020E6100000000000E0EEAE51C000000000EFAE40C0,4326
0dba5d82ac2c074e62c92454fe6ddc47,1367,1,,La Pincoya No.1 shantytown,-33.36667,-70.63417,False,0101000020E61000000000004096A851C000000000EFAE40C0,4326
bbdb8cae73e54fc9c2ee612f81773f2a,1368,1,,"La Pincoya shantytown, Santiago",-33.36667,-70.63417,False,0101000020E61000000000004096A851C000000000EFAE40C0,4326
46d55fa2ae01fad50906210f8b234430,1369,2,,local La Pincoya soccer field,-33.36667,-70.63417,False,0101000020E61000000000004096A851C000000000EFAE40C0,4326
fe8c1606d034591d52d91668bc22bd88,1370,1,,"Pincoya No.1 shantytown, Santiago",-33.36667,-70.63417,False,0101000020E61000000000004096A851C000000000EFAE40C0,4326
d80325a19dbf45cdb849cd232a40e97c,1371,2,,Quilicura Hill,-33.36583,-70.69972,False,0101000020E610000000000040C8AC51C000000080D3AE40C0,4326
f48f7876bf026d61670d7b6354807d97,1372,1,,Avenida San Eugenio,-33.364178,-71.67224,True,0101000020E61000000000000006EB51C0000000609DAE40C0,4326
43d4d05110ce0eb66b5ac52e4cfbfcdb,1373,1,,Calle Pastor Fernández No.16100 in Las Condes,-33.36189,-70.48315,True,0101000020E6100000000000E0EB9E51C00000006052AE40C0,4326
46269762b47c0cd1d5e35eea07c9a919,1374,2,,Portuzuelos in the Quilicura district,-33.35767,-70.72928,False,0101000020E610000000000080ACAE51C000000020C8AD40C0,4326
f4f5073491b09c5ae6d213ecc6380b81,1375,1,,on the road to Quilicura,-33.35766,-70.72926,False,0101000020E610000000000040ACAE51C0000000C0C7AD40C0,4326
3919d00bc578496f273df991830eb89e,1376,1,,"in front of Callejón Lo Ovalle No. 437, two blocks from bus stop 17 on the Gran Avenida",-33.350365,-70.73437,True,0101000020E6100000000000E0FFAE51C0000000C0D8AC40C0,4326
21938c8be57e75cd30257a3f622fe3e0,1377,1,,"Panamerican highway heading north, Santiago",-33.342808,-70.71092,False,0101000020E6100000000000C07FAD51C000000020E1AB40C0,4326
1b510255734e14cf62d67d32b048084a,1378,1,,"General San Martín highway, near the road to Portezuelo",-33.337097,-70.69239,False,0101000020E61000000000002050AC51C00000000026AB40C0,4326
c569537c81cff1fc8e6837fbc42ae6a9,1379,5,,Panamerican Highway,-33.336037,-70.71385,False,0101000020E6100000000000C0AFAD51C00000004003AB40C0,4326
51aa10407b362b4fbc392a9000ed0b5c,1380,1,,Lampa,-33.28277,-70.87932,False,0101000020E6100000000000C046B851C0000000C031A440C0,4326
f2ea72e032b4b9663ae3d4b76c52b3aa,1381,1,,Pesant community of El Esfuerzo in Lampa,-33.28271,-70.87933,False,0101000020E61000000000000047B851C0000000E02FA440C0,4326
f38ce7269f2e312ba79eb8dbc8c43133,1382,2,,"in the Lampa district, in front of the El Montijo estate in Renca",-33.27833,-70.86111,False,0101000020E6100000000000601CB751C000000060A0A340C0,4326
1c389e54569afedba358add9576453ec,1383,2,,Eight Police station,-33.204372,-70.6759,True,0101000020E61000000000000042AB51C0000000E0289A40C0,4326
93f8a4b72a07ff6ca9a5f16aa0e952f4,1384,3,,Military base in Peldehue,-33.17128,-70.63133,False,0101000020E6100000000000C067A851C000000080EC9540C0,4326
6c8f0c15744befbad239cb79136072fd,1385,1,,near the Libertadores Regiment,-33.17128,-70.63133,False,0101000020E6100000000000C067A851C000000080EC9540C0,4326
d96ed92bd6ba0056fc38a41771edb63e,1386,2,,"Paratroop Training School, Colina",-33.17128,-70.63133,False,0101000020E6100000000000C067A851C000000080EC9540C0,4326
c569513ea5e2ab3fd8adc0f3b7e834f2,1387,3,,public thoroughfare,-33.17128,-70.63133,,0101000020E6100000000000C067A851C000000080EC9540C0,4326
d773e87c2758cea21334024b721d6e13,1388,5,,ocean,-33.091064,-71.78572,False,0101000020E61000000000004049F251C000000000A88B40C0,4326
92f32810e9c117bd1552aa6b984e89ea,1389,1,,upper part of Cerro La Cruz,-33.0575,-71.615,True,0101000020E6100000000000205CE751C0000000205C8740C0,4326
6dde835a5ee30d88e1aef73002704eb7,1390,2,,"Van Büren Hospital, Valparaíso",-33.050743,-71.61074,True,0101000020E61000000000006016E751C0000000C07E8640C0,4326
6bdb7f65fd652dad479a45c95c636cd6,1391,1,,Calle Tegucigalpa No.200 in the Progreso shantytown in Cerro Los Placeres,-33.05035,-71.57043,True,0101000020E6100000000000E081E451C0000000E0718640C0,4326
