location_id,location_name,latitude,longitude,exact_coordinates,geometry,srid
1157,main medical center,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1158,Manuel Miranda's house,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1159,Melej Clinic,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1160,near Centro Abierto,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1161,near his house,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1162,near his job at the Frankling slaugtherhouse,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1163,near the athletic field,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1164,night bus stop No.36,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1165,northern part of Santiago,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1166,North towards Santiago,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1167,office in downtown Santiago,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1168,on his way home,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1169,on route to buy goods,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1170,"on the street in Santiago, wealthy area of the city",-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1171,on way from mother's house to the Institue to Promote the Fishing Industry,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1172,On way home from Ministry of Public Works,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1173,on way home from work,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1174,outside a friend's house,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1175,outside playing soccer,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1176,own home,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1177,photography laboratory,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1178,shantytown in Santiago,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1179,SOCORA (Agrian Reform Marketing Association),-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1180,store,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1181,"Tricolor settlement, Santiago",-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1182,Uncle's house,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1183,unidentified prison site,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1184,"Valle El Rey, Santiago",-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1185,Walking towards Muñoz's house,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1186,while underground,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1187,wife's parents' home,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
1188,Technical University,-33.448483,-70.65805,True,0101000020E6100000000000801DAA51C0000000E067B940C0,4326
1189,"Santa Corina complex near the municipal building, Pudahuel",-33.44802,-70.74634,False,0101000020E610000000000000C4AF51C0000000C058B940C0,4326
1190,Towards the 26th police station,-33.447845,-70.73953,False,0101000020E61000000000008054AF51C00000000053B940C0,4326
1191,outside the army auditing department building at Calle Carmen No. 339 in Santiago,-33.447693,-70.64221,True,0101000020E6100000000000001AA951C0000000004EB940C0,4326
1192,Clinic No. 3,-33.446716,-70.66422,True,0101000020E6100000000000A082AA51C0000000002EB940C0,4326
1193,Clinic No.3,-33.446716,-70.66422,True,0101000020E6100000000000A082AA51C0000000002EB940C0,4326
1194,"La Villa Portales, in Santiago",-33.44667,-70.68778,False,0101000020E6100000000000A004AC51C0000000802CB940C0,4326
1195,Avenida Bustamente,-33.44624,-70.63051,False,0101000020E6100000000000405AA851C0000000601EB940C0,4326
1196,Calle Petronila No.644,-33.445557,-70.705574,True,0101000020E61000000000002028AD51C00000000008B940C0,4326
1197,"corner of Calle Lucero and Calle La Estrella, Santiago",-33.44515,-70.75391,True,0101000020E61000000000000040B051C0000000A0FAB840C0,4326
1198,7000 block of Calle San Pablo,-33.444675,-70.7338,True,0101000020E6100000000000A0F6AE51C000000020EBB840C0,4326
1199,7000 block of Calle San Pablo,-33.444656,-70.7338,True,0101000020E6100000000000A0F6AE51C000000080EAB840C0,4326
1200,Abducted from University of Chile western campus,-33.444603,-70.65126,False,0101000020E610000000000040AEA951C0000000C0E8B840C0,4326
1201,library of the statistics department at the University of Chile,-33.44454,-70.650925,True,0101000020E6100000000000C0A8A951C0000000A0E6B840C0,4326
1202,towards Plaza Bulnes,-33.44444,-70.65333,False,0101000020E610000000000020D0A951C000000060E3B840C0,4326
1203,University of Chile,-33.44444,-70.65083,True,0101000020E610000000000040A7A951C000000060E3B840C0,4326
1204,University of Chile residence halls,-33.44444,-70.65083,False,0101000020E610000000000040A7A951C000000060E3B840C0,4326
1205,outside the Association of Journalists offices,-33.44394,-70.65576,False,0101000020E610000000000000F8A951C000000000D3B840C0,4326
1206,On route to Central Emergency Clinic,-33.443924,-70.638275,False,0101000020E610000000000080D9A851C000000080D2B840C0,4326
1207,on the premises of the Banco del Estado,-33.443882,-70.65282,True,0101000020E6100000000000C0C7A951C000000020D1B840C0,4326
1208,"Liceo Amunátegui, Santiago",-33.44359,-70.67552,True,0101000020E6100000000000C03BAB51C000000080C7B840C0,4326
1209,"La Moneda Palace, corner of Calle Nataniel and Calle Alonso Ovalle",-33.442917,-70.65391,True,0101000020E6100000000000A0D9A951C000000080B1B840C0,4326
1210,on the road to the airport near San Pablo,-33.44278,-70.71315,False,0101000020E610000000000040A4AD51C000000000ADB840C0,4326
1211,San Borja Towers,-33.44278,-70.63833,False,0101000020E610000000000060DAA851C000000000ADB840C0,4326
1212,San Juan de Dios Hospital,-33.44244,-70.67901,True,0101000020E6100000000000E074AB51C0000000E0A1B840C0,4326
1213,San Juan de Dios Hospital,-33.44235,-70.67906,True,0101000020E6100000000000C075AB51C0000000E09EB840C0,4326
1214,"corner of Calle Carmen and Avenida Bernardo O'Higgins, Santiago",-33.442318,-70.644165,True,0101000020E6100000000000003AA951C0000000E09DB840C0,4326
1215,found in Las Barrancas ,-33.44222,-70.75389,False,0101000020E6100000000000C03FB051C0000000A09AB840C0,4326
1216,San Pedro de Las Barrancas farm,-33.44222,-70.75389,False,0101000020E6100000000000C03FB051C0000000A09AB840C0,4326
1217,"Baratísimo supermarket, Pudahuel district",-33.44211,-70.76406,False,0101000020E610000000000060E6B051C00000000097B840C0,4326
1218,"Pudahuel district, Santiago",-33.44211,-70.76406,False,0101000020E610000000000060E6B051C00000000097B840C0,4326
1219,Pudahuel shantytown,-33.44211,-70.76406,False,0101000020E610000000000060E6B051C00000000097B840C0,4326
1220,Third Police station,-33.441917,-70.65842,True,0101000020E61000000000008023AA51C0000000C090B840C0,4326
1221,underground part of the Plaza de la Constitución in Santiago,-33.44179,-70.65405,True,0101000020E610000000000000DCA951C0000000A08CB840C0,4326
1222,"around the patio garden at the Italian embassy, Providencia district",-33.44174,-70.618484,True,0101000020E61000000000004095A751C0000000E08AB840C0,4326
1223,"Calle Condell, Providencia District",-33.44167,-70.627335,False,0101000020E61000000000004026A851C0000000A088B840C0,4326
1224,Calle Estado 115 in Santiago,-33.441616,-70.649216,True,0101000020E6100000000000C08CA951C0000000E086B840C0,4326
1225,La Reina district,-33.44113,-70.53406,False,0101000020E6100000000000002EA251C00000000077B840C0,4326
1226,Quinta normal,-33.44111,-70.68361,False,0101000020E610000000000040C0AB51C00000004076B840C0,4326
1227,"Quinta Normal district, Santiago",-33.44111,-70.68361,False,0101000020E610000000000040C0AB51C00000004076B840C0,4326
1228,Colomban Fathers Residence,-33.440647,-70.62878,False,0101000020E6100000000000E03DA851C00000002067B840C0,4326
1229,"El Mariscal estate, now the technical high school in Santa Elena",-33.440636,-70.67012,True,0101000020E610000000000040E3AA51C0000000C066B840C0,4326
1230,DINA clinic on Calle Santa Lucía,-33.44063,-70.64482,True,0101000020E6100000000000C044A951C0000000A066B840C0,4326
1231,corner of Calle Puyehue and Calle Manuel Montt in the Providencia district in Santiago,-33.440548,-70.615234,True,0101000020E61000000000000060A751C0000000E063B840C0,4326
1232,on way to the Colegio Latinoamericano de Integración,-33.440437,-70.61439,False,0101000020E61000000000002052A751C00000004060B840C0,4326
1233,"Calle Bustos No.2021, near the Venezuelan embassy",-33.4403,-70.60671,True,0101000020E610000000000060D4A651C0000000C05BB840C0,4326
1234,"Cerro Santa Lucía, by ""the flame of freedom""",-33.44,-70.64306,True,0101000020E6100000000000E027A951C0000000E051B840C0,4326
1235,National Communications Company at Galería España,-33.439384,-70.64919,True,0101000020E6100000000000608CA951C0000000C03DB840C0,4326
1236,Colegio Latinoamericano de Integración,-33.439335,-70.60029,True,0101000020E6100000000000206BA651C0000000203CB840C0,4326
1237,cultural centre in Barrancas (now Pudahuel),-33.439278,-70.639755,True,0101000020E6100000000000C0F1A851C0000000403AB840C0,4326
1238,Argentinian embassy,-33.43898,-70.63553,False,0101000020E610000000000080ACA851C00000008030B840C0,4326
1239,building at Príncipe de Gales No.6445,-33.4389,-70.56505,False,0101000020E6100000000000C029A451C0000000E02DB840C0,4326
1240,Defense Ministry,-33.43824,-70.640366,True,0101000020E6100000000000C0FBA851C00000004018B840C0,4326
1241,her family's house,-33.43783,-70.65045,False,0101000020E610000000000000A1A951C0000000E00AB840C0,4326
1242,corner of Calle Catedral and Calle Teatinos,-33.43781,-70.65552,True,0101000020E610000000000000F4A951C0000000200AB840C0,4326
1243,at the police apartment building on Calle Herrera between Calle Rosas and Calle Santo Domingo,-33.43774,-70.6779,True,0101000020E6100000000000C062AB51C0000000E007B840C0,4326
1244,Calle Herrera between Rosas and Santo Domingo,-33.437706,-70.677895,True,0101000020E6100000000000A062AB51C0000000C006B840C0,4326
1245,crossing Calle Bulnes heading toward the Alameda,-33.43748,-70.67056,False,0101000020E610000000000080EAAA51C000000060FFB740C0,4326
1246,corner of Calle Nicaragua and Calle Estados Unidos,-33.437252,-70.737686,True,0101000020E61000000000004036AF51C0000000E0F7B740C0,4326
1247,on way to Neptuno shantytown in Pudahuel,-33.43722,-70.72472,False,0101000020E6100000000000C061AE51C0000000E0F6B740C0,4326
1248,"Calle Obispo Donoso, Providencia neighborhood",-33.437016,-70.628784,False,0101000020E6100000000000003EA851C000000020F0B740C0,4326
1249,near Plaza Italia area,-33.43691,-70.63436,False,0101000020E61000000000006099A851C0000000A0ECB740C0,4326
1250,"intersection of Calle Los Aromos and Calle Loyola, Neptuno shantytown, Santiago",-33.436607,-70.722916,True,0101000020E61000000000004044AE51C0000000C0E2B740C0,4326
1251,Institue for Neurosurgery,-33.43641,-70.62253,True,0101000020E610000000000080D7A751C000000040DCB740C0,4326
1252,corner of Calle Santo Domingo and San Antonio in Santiago,-33.43591,-70.64868,True,0101000020E61000000000000084A951C0000000E0CBB740C0,4326
1253,Mapocho River near Pio Nono Bridge,-33.43583,-70.63528,True,0101000020E610000000000060A8A851C000000040C9B740C0,4326
1254,"north bank of the Mapocho River, near the Purísima Bridge",-33.435276,-70.63886,False,0101000020E610000000000020E3A851C000000020B7B740C0,4326
1255,"Loreto Bridge, downtown Santiago",-33.43417,-70.6425,True,0101000020E6100000000000C01EA951C0000000E092B740C0,4326
1256,between Calle Andes and Calle General Barbosa,-33.434025,-70.68976,False,0101000020E61000000000000025AC51C0000000208EB740C0,4326
1257,CELADE,-33.43378,-70.62011,True,0101000020E6100000000000E0AFA751C00000002086B740C0,4326
1258,Central market,-33.433674,-70.65095,True,0101000020E610000000000020A9A951C0000000A082B740C0,4326
1259,Central Market,-33.433674,-70.65095,True,0101000020E610000000000020A9A951C0000000A082B740C0,4326
1260,Providencia district (Av. Providencia casi esquina Av. Lyon),-33.4333,-70.6167,False,0101000020E61000000000000078A751C00000006076B740C0,4326
1261,investigative police headquarters on Calle General Mackenna,-33.433205,-70.65698,True,0101000020E6100000000000000CAA51C00000004073B740C0,4326
1262,investigative police headquarters on Calle General Mackenna in Santiago,-33.433163,-70.656654,False,0101000020E6100000000000A006AA51C0000000E071B740C0,4326
1263,intersection of Calle Alberto Magno and Manuel Montt in Santiago,-33.432854,-70.61766,True,0101000020E6100000000000C087A751C0000000C067B740C0,4326
1264,Calle Roberto del Río in the Providencia district,-33.432785,-70.59892,False,0101000020E6100000000000C054A651C00000008065B740C0,4326
1265,Santa María Clinic,-33.432682,-70.62836,True,0101000020E61000000000000037A851C00000002062B740C0,4326
1266,outisde preschool G-27 in the Teniente Merino shantytown,-33.4325,-70.76222,False,0101000020E610000000000040C8B051C0000000205CB740C0,4326
1267,Avenida La Paz,-33.4323,-70.651634,True,0101000020E610000000000060B4A951C0000000A055B740C0,4326
1268,"intersection of Calle San Daniel and Calle La Estrella in Pudahuel, Santiago",-33.432297,-70.75063,True,0101000020E6100000000000600AB051C00000008055B740C0,4326
1269,"on the street, near the Mapocho station",-33.432243,-70.654465,True,0101000020E6100000000000C0E2A951C0000000C053B740C0,4326
1270,Bellavista neighborhood,-33.432156,-70.63634,False,0101000020E6100000000000C0B9A851C0000000E050B740C0,4326
1271,"""The Bachelor's House"" on Calle Bellavista",-33.43212,-70.63645,True,0101000020E6100000000000A0BBA851C0000000C04FB740C0,4326
1272,On route to the Red Cross Clinic,-33.43167,-70.69505,False,0101000020E6100000000000C07BAC51C00000000041B740C0,4326
1273,in the street of Providencia district,-33.43145,-70.60933,False,0101000020E610000000000040FFA651C0000000C039B740C0,4326
1274,"Calle Trieste, Recoleta area",-33.431396,-70.648636,False,0101000020E61000000000004083A951C00000000038B740C0,4326
1275,Home (Marconi 280),-33.43125,-70.64319,True,0101000020E6100000000000002AA951C00000004033B740C0,4326
1276,northern bank of the Mapocho River opposite Calle Barnechea,-33.430607,-70.65773,False,0101000020E61000000000004018AA51C0000000201EB740C0,4326
1277,on the banks of the Mapocho River in Santiago,-33.430607,-70.65773,False,0101000020E61000000000004018AA51C0000000201EB740C0,4326
1278,CNI facility in Calle Borgoño,-33.430157,-70.65548,True,0101000020E610000000000060F3A951C0000000600FB740C0,4326
1279,Manuel Rodríguez Bridge over the Mapocho River,-33.43015,-70.66051,True,0101000020E6100000000000C045AA51C0000000200FB740C0,4326
1280,Calle Santa Filomena in Santiago,-33.430122,-70.64309,False,0101000020E61000000000006028A951C0000000400EB740C0,4326
1281,Manuel Rodriguez Bridge over the Mapocho River,-33.43012,-70.66051,True,0101000020E6100000000000C045AA51C0000000200EB740C0,4326
1282,Mapocho River,-33.43012,-70.66051,False,0101000020E6100000000000C045AA51C0000000200EB740C0,4326
1283,corner of Calle Eliodoro Yañez and Los Leones,-33.43001,-70.602844,True,0101000020E61000000000000095A651C0000000A00AB740C0,4326
1284,corner of Calle Teniente Cruz and Calle José Joaquín Pérez,-33.42993,-70.740715,True,0101000020E6100000000000E067AF51C00000000008B740C0,4326
1285,corner of Calle Estados Unidos and Calle José Joaquín Pérez,-33.429726,-70.737755,True,0101000020E61000000000006037AF51C00000004001B740C0,4326
1286,Las Siete Canchas,-33.429718,-70.72469,True,0101000020E61000000000006061AE51C00000000001B740C0,4326
1287,"Calle Mapocho and Calle Ingeniero Lloyd in Quinta Normal, Santiago",-33.428276,-70.70535,True,0101000020E61000000000008024AD51C0000000C0D1B640C0,4326
1288,corner of Antonio Varas and Providencia,-33.428013,-70.617355,True,0101000020E6100000000000C082A751C000000020C9B640C0,4326
1289,corner of Calle Antonio Varas and Providencia in Santiago,-33.427773,-70.6178,True,0101000020E6100000000000008AA751C000000040C1B640C0,4326
1290,near the corner of Calle Molina Levin and Calle Mapocho,-33.4276,-70.70896,False,0101000020E6100000000000A05FAD51C0000000A0BBB640C0,4326
1291,"Juan Antonio Ríos shantytown, Santiago",-33.42722,-70.66389,False,0101000020E6100000000000207DAA51C000000020AFB640C0,4326
1292,Bulnes Bridge,-33.426575,-70.671425,True,0101000020E6100000000000A0F8AA51C0000000009AB640C0,4326
1293,Northern bank of the Mapocho River at the Bulnes Bridge,-33.426575,-70.671425,True,0101000020E6100000000000A0F8AA51C0000000009AB640C0,4326
1294,"Towards Avda. La Paz, unknown direction",-33.425613,-70.65123,False,0101000020E6100000000000C0ADA951C0000000807AB640C0,4326
1295,San Cristobal hill,-33.42528,-70.63333,True,0101000020E61000000000008088A851C0000000A06FB640C0,4326
1296,"Agas supermarket, corner of Calle Manquehue and Calle Isabel La Católica in Santiago",-33.42521,-70.5636,True,0101000020E61000000000000012A451C0000000406DB640C0,4326
1297,Nueva Matucana shantytown,-33.4241,-70.6822,False,0101000020E610000000000020A9AB51C0000000E048B640C0,4326
1298,Cerro Navia neighbourhood,-33.42389,-70.74139,False,0101000020E6100000000000E072AF51C00000000042B640C0,4326
1299,"Herminda de la Victoria shantytown, Santiago",-33.42389,-70.73278,False,0101000020E6100000000000E0E5AE51C00000000042B640C0,4326
1300,"Lo Herminda del la Victoria shantytown, Cerro Navia",-33.42389,-70.73278,False,0101000020E6100000000000E0E5AE51C00000000042B640C0,4326
1301,"on the street near Maruri 695, Santiago",-33.42324,-70.65687,False,0101000020E6100000000000200AAA51C0000000C02CB640C0,4326
1302,intersection of Calle Mapocho and Calle Huelén,-33.42285,-70.74029,True,0101000020E6100000000000E060AF51C00000000020B640C0,4326
1303,"Endesa power station, Cierro Navia district",-33.42194,-70.73083,False,0101000020E6100000000000E0C5AE51C00000002002B640C0,4326
1304,"Navia district, Santiago",-33.42166,-70.73469,False,0101000020E61000000000002005AF51C000000000F9B540C0,4326
1305,"Mapocho River, near the Pedro de valdivia Bridge",-33.42135,-70.61445,True,0101000020E61000000000002053A751C0000000C0EEB540C0,4326
1306,Carrascal,-33.421036,-70.70077,False,0101000020E610000000000060D9AC51C000000080E4B540C0,4326
1307,Hospital José Joaquín Aguirre,-33.420486,-70.6532,True,0101000020E610000000000000CEA951C000000080D2B540C0,4326
1308,corner of Calle Profesor Fuentes Maturana and Catamarca in Santiago,-33.420414,-70.709045,True,0101000020E61000000000000061AD51C000000020D0B540C0,4326
1309,intersection of Calle Carrión and Calle Vivaceta,-33.419273,-70.66342,True,0101000020E61000000000008075AA51C0000000C0AAB540C0,4326
1310,as he left a meeting of the Revolutionary Coordinating Body in Buenos Aires,-33.41925,-70.65879,False,0101000020E6100000000000A029AA51C000000000AAB540C0,4326
1311,University of Chile medical school,-33.418972,-70.65549,True,0101000020E610000000000080F3A951C0000000E0A0B540C0,4326
1312,"Sara Gajardo shantytown, Santiago",-33.41833,-70.71944,False,0101000020E6100000000000400BAE51C0000000E08BB540C0,4326
1313,El Carmen canal near La Pirámide,-33.416965,-70.635254,False,0101000020E610000000000000A8A851C0000000205FB540C0,4326
1314,corner of Calle Brangranza and Avenida Salvador Gutiérrez in Pudahuel,-33.416767,-70.75186,True,0101000020E6100000000000801EB051C0000000A058B540C0,4326
1315,Intendente Saavedra shantytown in the Barrancas district,-33.41667,-70.72944,False,0101000020E610000000000020AFAE51C00000008055B540C0,4326
1316,"Mapocho River, near the Oriente Bridge",-33.41583,-70.60722,True,0101000020E6100000000000C0DCA651C0000000E039B540C0,4326
1317,outside the clinic of the National Health Service on Calle Independencia,-33.415607,-70.65727,False,0101000020E6100000000000C010AA51C0000000A032B540C0,4326
1318,Roberto del Río Hospital,-33.41556,-70.65472,True,0101000020E6100000000000E0E6A951C00000002031B540C0,4326
1319,Estadio Español (Spanish stadium),-33.41486,-70.57797,True,0101000020E610000000000080FDA451C0000000201AB540C0,4326
1320,"corner of Calle 7 Oriente and Calle 6 Sure, Santiago",-33.4147,-70.70852,True,0101000020E61000000000006058AD51C0000000E014B540C0,4326
1321,On way home from Metropolitan Cemetery,-33.414696,-70.64909,False,0101000020E6100000000000C08AA951C0000000C014B540C0,4326
1322,Command Center for Military Institutes,-33.41454,-70.584366,False,0101000020E61000000000004066A551C0000000A00FB540C0,4326
1323,friend's house in Carrascal area,-33.41434,-70.7167,False,0101000020E610000000000060DEAD51C00000002009B540C0,4326
1324,house of Machuca Muñoz,-33.413963,-70.70131,True,0101000020E610000000000040E2AC51C0000000C0FCB440C0,4326
1325,"Home (Miguel de Atero 2715, Quinta Normal, Santiago)",-33.41396,-70.70131,True,0101000020E610000000000040E2AC51C0000000A0FCB440C0,4326
1326,near the United States consulate,-33.412014,-70.604385,False,0101000020E610000000000040AEA651C0000000E0BCB440C0,4326
1327,Cosmocentro Apumanque in Santiago,-33.410107,-70.5678,True,0101000020E6100000000000E056A451C0000000607EB440C0,4326
1328,Avenida Chile in the area of Plaza Chacabuco,-33.40688,-70.65692,True,0101000020E6100000000000000BAA51C0000000A014B440C0,4326
1329,Fifth Police station (Plaza Chacabuco),-33.40688,-70.65692,True,0101000020E6100000000000000BAA51C0000000A014B440C0,4326
1330,First Police Station,-33.40688,-70.65692,True,0101000020E6100000000000000BAA51C0000000A014B440C0,4326
1331,Police station No.9,-33.406822,-70.65705,True,0101000020E6100000000000200DAA51C0000000C012B440C0,4326
1332,Chacabuco Plaza police station,-33.40639,-70.66083,False,0101000020E6100000000000004BAA51C0000000A004B440C0,4326
1333,"on the street, Renca district",-33.40636,-70.728,False,0101000020E61000000000008097AE51C0000000A003B440C0,4326
1334,athletic field No.3,-33.40528,-70.72444,False,0101000020E6100000000000405DAE51C000000040E0B340C0,4326
1335,Einstein shantytown in El Salto,-33.40528,-70.65028,False,0101000020E6100000000000409EA951C000000040E0B340C0,4326
1336,"corner of Calle General Velásquez and Calle Arturo Prat, Renca district",-33.404156,-70.71783,True,0101000020E6100000000000E0F0AD51C000000060BBB340C0,4326
1337,Seventh Police Station,-33.40397,-70.70447,True,0101000020E61000000000000016AD51C000000040B5B340C0,4326
1338,"Oscar Bonilla shantytown, Santiago",-33.40306,-70.69194,False,0101000020E6100000000000C048AC51C00000008097B340C0,4326
1339,Calle Gabriel Palma,-33.402348,-70.646996,False,0101000020E61000000000006068A951C00000002080B340C0,4326
1340,Quinta Bella,-33.40222,-70.63639,False,0101000020E6100000000000A0BAA851C0000000007CB340C0,4326
1341,Vivaceta neighborhood,-33.4,-70.6775,False,0101000020E6100000000000205CAB51C00000004033B340C0,4326
1342,Sarmiento shantytown,-33.39944,-70.72861,False,0101000020E610000000000080A1AE51C0000000E020B340C0,4326
1343,Sarmineto athlectic field,-33.39944,-70.72861,False,0101000020E610000000000080A1AE51C0000000E020B340C0,4326
1344,Las Condes,-33.399014,-70.557304,False,0101000020E6100000000000E0AAA351C0000000E012B340C0,4326
1345,Curacaví,-33.39772,-71.12752,False,0101000020E61000000000004029C851C000000080E8B240C0,4326
1346,Curacaví police station,-33.39772,-71.12752,False,0101000020E61000000000004029C851C000000080E8B240C0,4326
1347,Calle Independencia,-33.396847,-70.67087,False,0101000020E610000000000080EFAA51C0000000E0CBB240C0,4326
1348,On route to area of Avenida Independencia,-33.396847,-70.67087,False,0101000020E610000000000080EFAA51C0000000E0CBB240C0,4326
1349,Conchalí municipal building,-33.396194,-70.671,True,0101000020E6100000000000A0F1AA51C000000080B6B240C0,4326
1350,Air Force hospital,-33.395477,-70.54821,True,0101000020E6100000000000E015A351C0000000009FB240C0,4326
1351,Air Force Hospital,-33.395477,-70.54821,True,0101000020E6100000000000E015A351C0000000009FB240C0,4326
1352,Pasaje Lima in the Huamachuco No.2 shantytown,-33.394913,-70.69929,False,0101000020E610000000000020C1AC51C0000000808CB240C0,4326
1353,Station No.17,-33.394283,-70.5539,True,0101000020E61000000000002073A351C0000000E077B240C0,4326
1354,Tweltfth station,-33.394276,-70.55387,True,0101000020E6100000000000A072A351C0000000A077B240C0,4326
1355,"near the corner of Calle Zapadores and Recoleta, Santiago",-33.390938,-70.64245,False,0101000020E6100000000000E01DA951C0000000400AB240C0,4326
1356,Conchalí checkpoint,-33.39002,-70.65995,False,0101000020E6100000000000A03CAA51C000000020ECB140C0,4326
1357,"Parents' home on Avenida El Bosque, Conchalí",-33.387676,-70.65955,False,0101000020E61000000000002036AA51C0000000609FB140C0,4326
1358,land occupation site in Conchalí,-33.384705,-70.68001,False,0101000020E61000000000004085AB51C0000000003EB140C0,4326
1359,Intersection of Calle Tabancura and Avenida Kennedy,-33.383663,-70.53468,True,0101000020E61000000000004038A251C0000000E01BB140C0,4326
1360,"El Bosque No.1 shantytown, Santiago",-33.37694,-70.63111,False,0101000020E61000000000002064A851C0000000A03FB040C0,4326
1361,On route to El Bosque No.1 shantytown,-33.37694,-70.63111,False,0101000020E61000000000002064A851C0000000A03FB040C0,4326
1362,Nueva Illusión shantytown located at El Cortijo on the Panamerican highway north,-33.376385,-70.69037,False,0101000020E6100000000000002FAC51C0000000602DB040C0,4326
1363,El Cortijo shantytown,-33.37611,-70.68944,False,0101000020E6100000000000C01FAC51C00000006024B040C0,4326
1364,"April 16 shantytown, Conchalí district",-33.37444,-70.66889,False,0101000020E610000000000020CFAA51C0000000A0EDAF40C0,4326
1365,"Américo Vespucio (3,600 elevation)",-33.37389,-70.71361,False,0101000020E6100000000000C0ABAD51C0000000A0DBAF40C0,4326
1366,area of Quilicura,-33.36667,-70.73333,False,0101000020E6100000000000E0EEAE51C000000000EFAE40C0,4326
1367,La Pincoya No.1 shantytown,-33.36667,-70.63417,False,0101000020E61000000000004096A851C000000000EFAE40C0,4326
1368,"La Pincoya shantytown, Santiago",-33.36667,-70.63417,False,0101000020E61000000000004096A851C000000000EFAE40C0,4326
1369,local La Pincoya soccer field,-33.36667,-70.63417,False,0101000020E61000000000004096A851C000000000EFAE40C0,4326
1370,"Pincoya No.1 shantytown, Santiago",-33.36667,-70.63417,False,0101000020E61000000000004096A851C000000000EFAE40C0,4326
1371,Quilicura Hill,-33.36583,-70.69972,False,0101000020E610000000000040C8AC51C000000080D3AE40C0,4326
1372,Avenida San Eugenio,-33.364178,-71.67224,True,0101000020E61000000000000006EB51C0000000609DAE40C0,4326
1373,Calle Pastor Fernández No.16100 in Las Condes,-33.36189,-70.48315,True,0101000020E6100000000000E0EB9E51C00000006052AE40C0,4326
1374,Portuzuelos in the Quilicura district,-33.35767,-70.72928,False,0101000020E610000000000080ACAE51C000000020C8AD40C0,4326
1375,on the road to Quilicura,-33.35766,-70.72926,False,0101000020E610000000000040ACAE51C0000000C0C7AD40C0,4326
1376,"in front of Callejón Lo Ovalle No. 437, two blocks from bus stop 17 on the Gran Avenida",-33.350365,-70.73437,True,0101000020E6100000000000E0FFAE51C0000000C0D8AC40C0,4326
1377,"Panamerican highway heading north, Santiago",-33.342808,-70.71092,False,0101000020E6100000000000C07FAD51C000000020E1AB40C0,4326
1378,"General San Martín highway, near the road to Portezuelo",-33.337097,-70.69239,False,0101000020E61000000000002050AC51C00000000026AB40C0,4326
1379,Panamerican Highway,-33.336037,-70.71385,False,0101000020E6100000000000C0AFAD51C00000004003AB40C0,4326
1380,Lampa,-33.28277,-70.87932,False,0101000020E6100000000000C046B851C0000000C031A440C0,4326
1381,Pesant community of El Esfuerzo in Lampa,-33.28271,-70.87933,False,0101000020E61000000000000047B851C0000000E02FA440C0,4326
1382,"in the Lampa district, in front of the El Montijo estate in Renca",-33.27833,-70.86111,False,0101000020E6100000000000601CB751C000000060A0A340C0,4326
1383,Eight Police station,-33.204372,-70.6759,True,0101000020E61000000000000042AB51C0000000E0289A40C0,4326
